estimated_prefill_fraction,tenant_count,turn_index,tenant_id,history_limit_tokens,ttft_ms,blocking_ms,estimated_prefill_ms,estimated_remaining_ttft_ms,input_tokens,prefix_hit_tokens,computation_tokens
0.5,32,9,24,12288,105954.1194,47258.6896,29347.7149,29347.7149,5431.0,4608.0,823.0
0.5,32,9,26,12288,106007.8361,30200.6692,37903.58345,37903.58345,5432.0,48.0,5384.0
0.5,32,9,22,12288,128848.8114,76878.1737,25985.318850000003,25985.318850000003,5432.0,48.0,5384.0
0.5,32,9,25,12288,128844.1227,76878.1567,25982.983,25982.983,5431.0,4608.0,823.0
0.5,32,9,30,12288,362925.9242,303755.628,29585.14809999999,29585.14809999999,5410.0,48.0,5362.0
0.5,32,9,12,24576,62020.844,0.4892,31010.177399999997,31010.177399999997,17794.0,15600.0,2194.0
0.5,32,9,7,24576,14984.6042,0.0479,7492.27815,7492.27815,17795.0,12128.0,5667.0
0.5,32,9,5,24576,45090.0265,0.5604,22544.73305,22544.73305,17956.0,15664.0,2292.0
0.5,32,9,13,24576,91544.4121,30200.7038,30671.85415,30671.85415,17792.0,15600.0,2192.0
0.5,32,9,6,24576,91552.5749,9285.6611,41133.456900000005,41133.456900000005,17805.0,832.0,16973.0
0.5,32,9,20,12288,197784.0506,142185.499,27799.27579999999,27799.27579999999,5432.0,48.0,5384.0
0.5,32,9,21,12288,197839.4001,114263.8974,41787.75135,41787.75135,5432.0,48.0,5384.0
0.5,32,9,9,24576,156695.9969,76878.1399,39908.9285,39908.9285,17793.0,48.0,17745.0
0.5,32,9,8,24576,184984.0503,91361.2063,46811.422,46811.422,17794.0,48.0,17746.0
0.5,32,9,3,24576,45037.0714,0.5419,22518.264750000002,22518.264750000002,18037.0,15968.0,2069.0
0.5,32,9,2,24576,197830.4359,142185.5291,27822.4534,27822.4534,18008.0,15728.0,2280.0
0.5,32,9,14,24576,128862.3739,47258.6727,40801.850600000005,40801.850600000005,17795.0,48.0,17747.0
0.5,32,9,10,24576,391872.8418,303755.6085,44058.61665000001,44058.61665000001,17794.0,48.0,17746.0
0.5,32,9,15,24576,362977.8155,303543.2224,29717.29655,29717.29655,17792.0,48.0,17744.0
0.5,32,9,1,24576,421400.8849,375515.6519,22942.616500000004,22942.616500000004,18032.0,0.0,18032.0
0.5,32,9,16,24576,856905.3918,787895.861,34504.765399999975,34504.765399999975,17719.0,0.0,17719.0
0.5,32,9,4,24576,558049.5802,514051.7462,21998.916999999987,21998.916999999987,18034.0,240.0,17794.0
0.5,32,9,27,12288,24225.0832,0.0088,12112.5372,12112.5372,5565.0,0.0,5565.0
0.5,32,9,32,12288,45098.7075,0.5841,22549.0617,22549.0617,5410.0,48.0,5362.0
0.5,32,10,14,24576,970121.8167,892719.6287,38701.09399999998,38701.09399999998,19930.0,48.0,19882.0
0.5,32,10,17,12288,23361.7221,0.4895,11680.6163,11680.6163,6103.0,48.0,6055.0
0.5,32,10,27,12288,23302.6422,29.9977,11636.32225,11636.32225,6097.0,0.0,6097.0
0.5,32,10,20,12288,13346.4765,0.5086,6672.983950000001,6672.983950000001,6104.0,48.0,6056.0
0.5,32,10,28,12288,73657.5297,19537.1875,27060.1711,27060.1711,6071.0,0.0,6071.0
0.5,32,10,32,12288,147205.8021,69936.0376,38634.88225,38634.88225,6063.0,48.0,6015.0
0.5,32,10,23,12288,3895.1048,0.0247,1947.54005,1947.54005,6104.0,48.0,6056.0
0.5,32,10,19,12288,156861.9257,69936.0048,43462.96045,43462.96045,6101.0,48.0,6053.0
0.5,32,10,31,12288,156836.2774,112254.4312,22290.923099999993,22290.923099999993,6064.0,48.0,6016.0
0.5,32,10,13,24576,115907.7505,19537.153,48185.29875,48185.29875,19928.0,48.0,19880.0
0.5,32,10,22,12288,173542.977,143625.2117,14958.88265,14958.88265,6104.0,48.0,6056.0
0.5,32,10,9,24576,115900.4428,50591.0125,32654.715150000004,32654.715150000004,19929.0,17792.0,2137.0
0.5,32,10,10,24576,147209.2483,50590.9953,48309.1265,48309.1265,19930.0,17792.0,2138.0
0.5,32,10,4,24576,73649.95,19537.1702,27056.3899,27056.3899,20095.0,18032.0,2063.0
0.5,32,10,8,24576,147141.1663,69936.0208,38602.57275000001,38602.57275000001,19930.0,10288.0,9642.0
0.5,32,10,11,24576,173533.7368,143625.1951,14954.27085,14954.27085,19926.0,17792.0,2134.0
0.5,32,10,1,24576,240348.1121,153348.6593,43499.7264,43499.7264,20159.0,6000.0,14159.0
0.5,32,10,7,24576,73695.0997,29.981,36832.55935,36832.55935,19931.0,48.0,19883.0
0.5,32,10,25,12288,926708.7913,863913.1011,31397.845100000035,31397.845100000035,6103.0,48.0,6055.0
0.5,32,10,30,12288,936335.7525,892719.645,21808.053749999963,21808.053749999963,6063.0,0.0,6063.0
0.5,32,10,6,24576,208831.2175,143625.1789,32603.0193,32603.0193,19944.0,0.0,19944.0
0.5,32,10,18,12288,973856.8137,923596.4271,25130.193300000043,25130.193300000043,6102.0,48.0,6054.0
0.5,32,10,24,12288,936387.4238,863913.0841,36237.169850000006,36237.169850000006,6103.0,48.0,6055.0
0.5,32,10,2,24576,488473.6421,432027.7112,28222.96544999999,28222.96544999999,20118.0,832.0,19286.0
0.5,32,10,5,24576,435077.7918,359745.2772,37666.2573,37666.2573,20059.0,0.0,20059.0
0.5,32,10,3,24576,926721.4844,837596.315,44562.58470000001,44562.58470000001,20099.0,240.0,19859.0
0.5,32,10,15,24576,414033.7652,170115.7824,121958.99140000001,121958.99140000001,19928.0,48.0,19880.0
0.5,32,10,16,24576,895859.5754,812265.4459,41797.06474999996,41797.06474999996,19927.0,0.0,19927.0
0.5,32,10,12,24576,867107.2996,432229.0885,217439.10555,217439.10555,19930.0,48.0,19882.0
0.5,32,10,26,12288,13349.9637,0.5325,6674.7156,6674.7156,6104.0,48.0,6056.0
0.5,32,10,29,12288,23354.1916,30.015,11662.0883,11662.0883,6065.0,0.0,6065.0
0.5,32,10,21,12288,173599.119,112254.4144,30672.352300000006,30672.352300000006,6104.0,48.0,6056.0
0.5,16,1,2,24576,260.3098,0.0078,130.151,130.151,840.0,0.0,840.0
0.5,16,1,7,24576,285.7659,0.0255,142.87019999999998,142.87019999999998,50.0,48.0,2.0
0.5,16,1,9,12288,100.6689,0.0352,50.316849999999995,50.316849999999995,50.0,0.0,50.0
0.5,16,1,1,24576,365.7751,0.0419,182.8666,182.8666,636.0,0.0,636.0
0.5,16,1,15,12288,288.5926,0.0441,144.27425,144.27425,49.0,48.0,1.0
0.5,16,1,16,12288,362.7868,0.0269,181.37995,181.37995,47.0,0.0,47.0
0.5,16,1,8,24576,278.206,0.0196,139.0932,139.0932,50.0,48.0,2.0
0.5,16,1,4,24576,265.3414,0.0138,132.6638,132.6638,243.0,0.0,243.0
0.5,16,1,11,12288,353.3234,0.008,176.6577,176.6577,50.0,48.0,2.0
0.5,16,1,6,24576,359.7642,0.0334,179.86540000000002,179.86540000000002,840.0,832.0,8.0
0.5,16,1,12,12288,277.7389,0.0316,138.85365,138.85365,50.0,48.0,2.0
0.5,16,1,14,12288,355.775,0.0142,177.88039999999998,177.88039999999998,50.0,48.0,2.0
0.5,16,1,3,24576,358.2442,0.0206,179.1118,179.1118,243.0,240.0,3.0
0.5,16,1,10,12288,283.2178,0.0378,141.59,141.59,50.0,48.0,2.0
0.5,16,1,13,12288,309.6841,0.0506,154.81675,154.81675,50.0,48.0,2.0
0.5,16,1,5,24576,313.4011,0.0607,156.6702,156.6702,69.0,0.0,69.0
0.5,16,2,7,24576,1855.5582,0.1223,927.71795,927.71795,2240.0,48.0,2192.0
0.5,16,2,5,24576,6822.2887,0.0494,3411.11965,3411.11965,2367.0,64.0,2303.0
0.5,16,2,8,24576,1831.0809,0.0345,915.5232,915.5232,2239.0,48.0,2191.0
0.5,16,2,12,12288,217.3439,0.0407,108.6516,108.6516,704.0,48.0,656.0
0.5,16,2,11,12288,6847.2392,0.1161,3423.56155,3423.56155,704.0,48.0,656.0
0.5,16,2,1,24576,6854.7895,0.1572,3427.31615,3427.31615,2731.0,624.0,2107.0
0.5,16,2,3,24576,6849.3106,0.1341,3424.58825,3424.58825,2548.0,240.0,2308.0
0.5,16,2,2,24576,6831.5718,0.0976,3415.7371,3415.7371,2946.0,832.0,2114.0
0.5,16,2,4,24576,6815.1931,0.0173,3407.5879,3407.5879,2549.0,240.0,2309.0
0.5,16,2,6,24576,6829.8093,0.0815,3414.8639,3414.8639,2921.0,832.0,2089.0
0.5,16,2,9,12288,6817.1666,0.0335,3408.56655,3408.56655,704.0,48.0,656.0
0.5,16,2,14,12288,1817.0063,0.0174,908.49445,908.49445,704.0,48.0,656.0
0.5,16,2,10,12288,1850.9165,0.0948,925.41085,925.41085,704.0,48.0,656.0
0.5,16,2,13,12288,1843.4655,0.076,921.69475,921.69475,704.0,48.0,656.0
0.5,16,2,16,12288,6826.219,0.0654,3413.0768,3413.0768,613.0,32.0,581.0
0.5,16,2,15,12288,1830.3344,0.0581,915.13815,915.13815,703.0,48.0,655.0
0.5,16,3,2,24576,14565.1327,205.4835,7179.8246,7179.8246,5026.0,2944.0,2082.0
0.5,16,3,3,24576,10703.9386,0.1188,5351.9099,5351.9099,4865.0,2544.0,2321.0
0.5,16,3,6,24576,14614.1026,0.0838,7307.0094,7307.0094,5102.0,2912.0,2190.0
0.5,16,3,14,12288,10744.4782,0.1871,5372.14555,5372.14555,1482.0,704.0,778.0
0.5,16,3,10,12288,588.8384,0.0093,294.41454999999996,294.41454999999996,1482.0,704.0,778.0
0.5,16,3,7,24576,10674.4707,0.1003,5337.1852,5337.1852,4553.0,2240.0,2313.0
0.5,16,3,8,24576,10707.2544,0.1361,5353.55915,5353.55915,4553.0,2224.0,2329.0
0.5,16,3,1,24576,14595.6336,205.5164,7195.058599999999,7195.058599999999,4868.0,2720.0,2148.0
0.5,16,3,5,24576,10760.6199,0.2251,5380.1974,5380.1974,4543.0,2352.0,2191.0
0.5,16,3,11,12288,10749.0927,0.206,5374.44335,5374.44335,1482.0,704.0,778.0
0.5,16,3,12,12288,10722.9506,0.1698,5361.3904,5361.3904,1482.0,704.0,778.0
0.5,16,3,4,24576,10720.5328,0.1533,5360.1897500000005,5360.1897500000005,4866.0,2544.0,2322.0
0.5,16,3,9,12288,383.3461,0.0467,191.6497,191.6497,1482.0,704.0,778.0
0.5,16,3,13,12288,10759.4674,0.2485,5379.60945,5379.60945,1482.0,704.0,778.0
0.5,16,3,15,12288,14591.5044,205.5002,7193.0021,7193.0021,1481.0,688.0,793.0
0.5,16,3,16,12288,14570.6144,205.4667,7182.57385,7182.57385,1269.0,608.0,661.0
0.5,16,4,4,24576,18702.6026,0.225,9351.1888,9351.1888,6926.0,4864.0,2062.0
0.5,16,4,7,24576,21539.2766,0.0671,10769.60475,10769.60475,6840.0,4544.0,2296.0
0.5,16,4,15,12288,18707.3918,0.206,9353.592900000001,9353.592900000001,2230.0,1472.0,758.0
0.5,16,4,12,12288,18664.7635,0.1523,9332.3056,9332.3056,2233.0,1472.0,761.0
0.5,16,4,13,12288,2993.4639,0.01,1496.72695,1496.72695,2233.0,1472.0,761.0
0.5,16,4,10,12288,21518.4104,303.753,10607.3287,10607.3287,2233.0,1472.0,761.0
0.5,16,4,8,24576,18720.4133,0.2503,9360.0815,9360.0815,6840.0,4544.0,2296.0
0.5,16,4,2,24576,18624.1636,0.0998,9312.0319,9312.0319,7272.0,5024.0,2248.0
0.5,16,4,6,24576,18678.3855,0.1697,9339.1079,9339.1079,7181.0,5088.0,2093.0
0.5,16,4,16,12288,21527.6559,303.7697,10611.9431,10611.9431,2004.0,1264.0,740.0
0.5,16,4,9,12288,21526.2707,303.7864,10611.24215,10611.24215,2233.0,1472.0,761.0
0.5,16,4,1,24576,18604.68,0.0836,9302.2982,9302.2982,6952.0,4864.0,2088.0
0.5,16,4,5,24576,2721.4878,0.0484,1360.7196999999999,1360.7196999999999,6951.0,4544.0,2407.0
0.5,16,4,3,24576,18675.9501,0.1868,9337.88165,9337.88165,6925.0,4864.0,2061.0
0.5,16,4,11,12288,18661.3289,0.1351,9330.5969,9330.5969,2233.0,1472.0,761.0
0.5,16,4,14,12288,18627.5293,0.1177,9313.7058,9313.7058,2233.0,1472.0,761.0
0.5,16,5,8,24576,25247.793,0.0559,12623.868550000001,12623.868550000001,8974.0,6832.0,2142.0
0.5,16,5,12,12288,25212.3675,0.0475,12606.16,12606.16,2831.0,2224.0,607.0
0.5,16,5,14,12288,477.1256,0.0389,238.54335,238.54335,2831.0,2224.0,607.0
0.5,16,5,13,12288,27042.2142,3546.341,11747.936599999999,11747.936599999999,2831.0,2224.0,607.0
0.5,16,5,4,24576,4013.5587,0.0252,2006.76675,2006.76675,8994.0,6928.0,2066.0
0.5,16,5,16,12288,25278.022,0.0801,12638.97095,12638.97095,2709.0,2000.0,709.0
0.5,16,5,9,12288,25293.5919,0.0899,12646.751,12646.751,2830.0,2224.0,606.0
0.5,16,5,6,24576,25208.8043,0.0393,12604.3825,12604.3825,9242.0,7168.0,2074.0
0.5,16,5,2,24576,25178.4853,0.0317,12589.2268,12589.2268,9349.0,7264.0,2085.0
0.5,16,5,7,24576,25273.7187,0.0718,12636.82345,12636.82345,8974.0,6832.0,2142.0
0.5,16,5,1,24576,27047.2185,0.0168,13523.600849999999,13523.600849999999,9047.0,6944.0,2103.0
0.5,16,5,3,24576,25171.582,0.0242,12585.7789,12585.7789,8992.0,6928.0,2064.0
0.5,16,5,5,24576,25303.1884,0.1026,12651.5429,12651.5429,9174.0,6944.0,2230.0
0.5,16,5,15,12288,25250.1144,0.0638,12625.0253,12625.0253,2828.0,2224.0,604.0
0.5,16,5,11,12288,3999.8101,0.0147,1999.8977,1999.8977,2831.0,2224.0,607.0
0.5,16,5,10,12288,3993.398,0.0082,1996.6949,1996.6949,2831.0,2224.0,607.0
0.5,16,6,4,24576,27877.8061,0.0984,13938.853850000001,13938.853850000001,11311.0,8992.0,2319.0
0.5,16,6,14,12288,605.1121,0.0428,302.53465,302.53465,3489.0,2816.0,673.0
0.5,16,6,12,12288,1015.671,0.011,507.83000000000004,507.83000000000004,3489.0,2816.0,673.0
0.5,16,6,8,24576,28018.6717,0.2219,14009.2249,14009.2249,11168.0,8960.0,2208.0
0.5,16,6,2,24576,27949.2812,0.1501,13974.565550000001,13974.565550000001,11474.0,9344.0,2130.0
0.5,16,6,3,24576,27956.5717,0.1671,13978.2023,13978.2023,11308.0,8992.0,2316.0
0.5,16,6,6,24576,35400.5068,407.8985,17496.30415,17496.30415,11349.0,9232.0,2117.0
0.5,16,6,1,24576,27912.9567,0.1165,13956.4201,13956.4201,11197.0,9040.0,2157.0
0.5,16,6,5,24576,35427.2268,0.082,17713.572399999997,17713.572399999997,11440.0,9168.0,2272.0
0.5,16,6,15,12288,35390.2863,407.8665,17491.2099,17491.2099,3485.0,2816.0,669.0
0.5,16,6,10,12288,28017.7498,0.2449,14008.75245,14008.75245,3489.0,2816.0,673.0
0.5,16,6,11,12288,35392.2462,407.8824,17492.1819,17492.1819,3489.0,2816.0,673.0
0.5,16,6,9,12288,27920.7722,0.1335,13960.31935,13960.31935,3488.0,2816.0,672.0
0.5,16,6,16,12288,35407.7941,407.915,17499.93955,17499.93955,3388.0,2704.0,684.0
0.5,16,6,13,12288,27987.2019,0.184,13993.50895,13993.50895,3489.0,2816.0,673.0
0.5,16,6,7,24576,27990.8482,0.2032,13995.3225,13995.3225,11168.0,8960.0,2208.0
0.5,16,7,8,24576,42072.1786,0.1214,21036.028599999998,21036.028599999998,13309.0,11168.0,2141.0
0.5,16,7,2,24576,39322.1886,0.1749,19661.00685,19661.00685,13654.0,11472.0,2182.0
0.5,16,7,11,12288,42034.1197,448.6573,20792.731200000002,20792.731200000002,4094.0,3488.0,606.0
0.5,16,7,13,12288,5590.6863,0.011,2795.33765,2795.33765,4094.0,3488.0,606.0
0.5,16,7,16,12288,39326.5955,0.1947,19663.2004,19663.2004,4015.0,3376.0,639.0
0.5,16,7,12,12288,42067.9209,448.7138,20809.60355,20809.60355,4094.0,3488.0,606.0
0.5,16,7,5,24576,39369.1134,0.2395,19684.43695,19684.43695,13510.0,11440.0,2070.0
0.5,16,7,10,12288,42054.034,448.6968,20802.6686,20802.6686,4094.0,3488.0,606.0
0.5,16,7,15,12288,42033.7168,448.6402,20792.5383,20792.5383,4090.0,3472.0,618.0
0.5,16,7,14,12288,42050.2801,448.677,20800.80155,20800.80155,4094.0,3488.0,606.0
0.5,16,7,7,24576,39408.048,0.2832,19703.882400000002,19703.882400000002,13309.0,11168.0,2141.0
0.5,16,7,1,24576,39278.5707,0.1415,19639.2146,19639.2146,13360.0,11200.0,2160.0
0.5,16,7,6,24576,5143.5993,0.0286,2571.78535,2571.78535,13594.0,11344.0,2250.0
0.5,16,7,9,12288,39285.3742,0.1583,19642.607949999998,19642.607949999998,4093.0,3488.0,605.0
0.5,16,7,4,24576,39397.111,0.2585,19698.426249999997,19698.426249999997,13642.0,11312.0,2330.0
0.5,16,7,3,24576,39364.184,0.2127,19681.985650000002,19681.985650000002,13638.0,11312.0,2326.0
0.5,16,8,7,24576,36131.1206,0.1987,18065.46095,18065.46095,15601.0,13296.0,2305.0
0.5,16,8,15,12288,36125.6524,0.1817,18062.73535,18062.73535,4846.0,4080.0,766.0
0.5,16,8,13,12288,36166.2169,0.2348,18082.99105,18082.99105,4850.0,4080.0,770.0
0.5,16,8,11,12288,51735.078,52.2453,25841.41635,25841.41635,4850.0,4080.0,770.0
0.5,16,8,14,12288,36163.4848,0.2161,18081.63435,18081.63435,4850.0,4080.0,770.0
0.5,16,8,9,12288,51700.2807,52.2034,25824.038650000002,25824.038650000002,4848.0,4080.0,768.0
0.5,16,8,6,24576,36184.1281,0.2712,18091.92845,18091.92845,15731.0,13584.0,2147.0
0.5,16,8,8,24576,36054.6341,0.1303,18027.251900000003,18027.251900000003,15601.0,13296.0,2305.0
0.5,16,8,12,12288,36107.0582,0.1653,18053.44645,18053.44645,4850.0,4080.0,770.0
0.5,16,8,3,24576,51644.316,52.1743,25796.07085,25796.07085,15974.0,13632.0,2342.0
0.5,16,8,1,24576,36230.1955,0.2964,18114.94955,18114.94955,15897.0,13360.0,2537.0
0.5,16,8,2,24576,51737.8846,0.1131,25868.885749999998,25868.885749999998,15725.0,13648.0,2077.0
0.5,16,8,5,24576,36178.0718,0.2523,18088.90975,18088.90975,15663.0,13504.0,2159.0
0.5,16,8,4,24576,51703.5884,52.2279,25825.68025,25825.68025,15979.0,13648.0,2331.0
0.5,16,8,16,12288,36110.119,0.1483,18054.98535,18054.98535,4608.0,4000.0,608.0
0.5,16,8,10,12288,861.108,0.0577,430.52515,430.52515,4850.0,4080.0,770.0
0.5,16,9,7,24576,51348.7032,0.1511,25674.27605,25674.27605,17794.0,15600.0,2194.0
0.5,16,9,4,24576,51459.9359,0.2308,25729.85255,25729.85255,18037.0,15984.0,2053.0
0.5,16,9,14,12288,51311.7605,0.1341,25655.813199999997,25655.813199999997,5507.0,4848.0,659.0
0.5,16,9,2,24576,51239.0637,0.0825,25619.4906,25619.4906,18002.0,15728.0,2274.0
0.5,16,9,11,12288,51414.9439,0.2069,25707.3685,25707.3685,5507.0,4848.0,659.0
0.5,16,9,9,12288,55879.3358,1278.6566,27300.3396,27300.3396,5505.0,4848.0,657.0
0.5,16,9,8,24576,51404.3529,0.1868,25702.083049999997,25702.083049999997,17794.0,15600.0,2194.0
0.5,16,9,12,12288,55901.9811,1278.6731,27311.654,27311.654,5507.0,4848.0,659.0
0.5,16,9,1,24576,6553.2004,0.0272,3276.5865999999996,3276.5865999999996,18032.0,15888.0,2144.0
0.5,16,9,3,24576,51305.7795,0.1174,25652.831049999997,25652.831049999997,18032.0,15984.0,2048.0
0.5,16,9,16,12288,51247.526,0.0993,25623.713349999998,25623.713349999998,5429.0,4608.0,821.0
0.5,16,9,15,12288,7823.1115,0.0202,3911.54565,3911.54565,5502.0,4848.0,654.0
0.5,16,9,6,24576,51356.0734,0.1686,25677.952400000002,25677.952400000002,17809.0,15744.0,2065.0
0.5,16,9,13,12288,55878.3311,1278.6401,27299.845500000003,27299.845500000003,5507.0,4848.0,659.0
0.5,16,9,10,12288,7778.3446,0.0087,3889.16795,3889.16795,5507.0,4848.0,659.0
0.5,16,9,5,24576,55903.7117,0.0664,27951.82265,27951.82265,17956.0,15664.0,2292.0
0.5,16,10,6,24576,46391.6191,0.1599,23195.729600000002,23195.729600000002,19948.0,17808.0,2140.0
0.5,16,10,4,24576,46257.5278,0.0897,23128.719050000003,23128.719050000003,20099.0,18032.0,2067.0
0.5,16,10,13,12288,60650.1247,72.7452,30288.68975,30288.68975,6107.0,5504.0,603.0
0.5,16,10,16,12288,46458.37,0.1949,23229.08755,23229.08755,6100.0,5424.0,676.0
0.5,16,10,1,24576,46493.8433,0.2361,23246.8036,23246.8036,20159.0,18032.0,2127.0
0.5,16,10,3,24576,46503.2922,0.2547,23251.518750000003,23251.518750000003,20094.0,18032.0,2062.0
0.5,16,10,8,24576,60642.5061,72.7285,30284.8888,30284.8888,19930.0,17792.0,2138.0
0.5,16,10,7,24576,46330.3349,0.1426,23165.09615,23165.09615,19930.0,17792.0,2138.0
0.5,16,10,5,24576,60703.0986,0.0505,30351.52405,30351.52405,20059.0,17952.0,2107.0
0.5,16,10,10,12288,46462.4229,0.218,23231.10245,23231.10245,6107.0,5504.0,603.0
0.5,16,10,15,12288,46325.0795,0.1252,23162.47715,23162.47715,6102.0,5504.0,598.0
0.5,16,10,2,24576,46263.9946,0.1068,23131.9439,23131.9439,20112.0,18000.0,2112.0
0.5,16,10,12,12288,46208.985,0.0672,23104.4589,23104.4589,6106.0,5504.0,602.0
0.5,16,10,14,12288,834.4355,0.0399,417.19780000000003,417.19780000000003,6107.0,5504.0,603.0
0.5,16,10,9,12288,46399.1348,0.1771,23199.47885,23199.47885,6105.0,5504.0,601.0
0.5,16,10,11,12288,46568.3038,0.2793,23284.01225,23284.01225,6107.0,5504.0,603.0
0.5,8,1,4,24576,387.319,0.0428,193.6381,193.6381,243.0,240.0,3.0
0.5,8,1,8,12288,364.3603,0.0101,182.1751,182.1751,50.0,48.0,2.0
0.5,8,1,7,12288,390.079,0.0556,195.0117,195.0117,50.0,0.0,50.0
0.5,8,1,6,12288,366.3244,0.0192,183.1526,183.1526,840.0,832.0,8.0
0.5,8,1,2,24576,386.4004,0.0491,193.17565,193.17565,840.0,0.0,840.0
0.5,8,1,1,24576,381.4996,0.0289,190.73534999999998,190.73534999999998,636.0,0.0,636.0
0.5,8,1,5,12288,392.0949,0.0647,196.0151,196.0151,69.0,0.0,69.0
0.5,8,1,3,24576,101.4533,0.0434,50.70495,50.70495,243.0,0.0,243.0
0.5,8,2,4,24576,3625.739,0.032,1812.8535,1812.8535,2548.0,240.0,2308.0
0.5,8,2,8,12288,3628.0591,0.0498,1814.00465,1814.00465,704.0,48.0,656.0
0.5,8,2,5,12288,224.4838,0.0444,112.2197,112.2197,831.0,64.0,767.0
0.5,8,2,1,24576,1062.8772,0.0188,531.4291999999999,531.4291999999999,2732.0,624.0,2108.0
0.5,8,2,3,24576,3617.0787,0.0147,1808.532,1808.532,2548.0,240.0,2308.0
0.5,8,2,7,12288,1060.4246,0.0081,530.20825,530.20825,704.0,48.0,656.0
0.5,8,2,6,12288,3635.8046,0.0683,1817.86815,1817.86815,1386.0,832.0,554.0
0.5,8,2,2,24576,3635.7287,0.0917,1817.8185,1817.8185,2947.0,832.0,2115.0
0.5,8,3,4,24576,4305.2495,0.0364,2152.60655,2152.60655,4863.0,2544.0,2319.0
0.5,8,3,2,24576,7462.0928,0.04,3731.0264,3731.0264,5029.0,2944.0,2085.0
0.5,8,3,1,24576,7448.5878,0.0152,3724.2863,3724.2863,4868.0,2720.0,2148.0
0.5,8,3,6,12288,4272.5857,0.0069,2136.2893999999997,2136.2893999999997,2031.0,1376.0,655.0
0.5,8,3,5,12288,4293.3596,0.013,2146.6733,2146.6733,1471.0,832.0,639.0
0.5,8,3,3,24576,1802.0368,0.0435,900.99665,900.99665,4859.0,2544.0,2315.0
0.5,8,3,8,12288,4295.8904,0.0263,2147.93205,2147.93205,1482.0,704.0,778.0
0.5,8,3,7,12288,4298.0091,0.0193,2148.9949,2148.9949,1482.0,704.0,778.0
0.5,8,4,4,24576,10605.1623,0.0087,5302.5768,5302.5768,6923.0,4864.0,2059.0
0.5,8,4,3,24576,2453.9741,0.0296,1226.97225,1226.97225,6917.0,4848.0,2069.0
0.5,8,4,5,12288,5345.7329,0.041,2672.84595,2672.84595,2342.0,1472.0,870.0
0.5,8,4,6,12288,10639.011,0.038,5319.4865,5319.4865,2575.0,2032.0,543.0
0.5,8,4,1,24576,5338.1398,0.0232,2669.0583,2669.0583,6951.0,4864.0,2087.0
0.5,8,4,2,24576,10608.6167,0.0175,5304.2996,5304.2996,7275.0,5024.0,2251.0
0.5,8,4,7,12288,10640.6061,0.0266,5320.289750000001,5320.289750000001,2233.0,1472.0,761.0
0.5,8,4,8,12288,5330.2901,0.0111,2665.1395,2665.1395,2233.0,1472.0,761.0
0.5,8,5,1,24576,13427.5682,0.0327,6713.76775,6713.76775,9047.0,6944.0,2103.0
0.5,8,5,4,24576,3159.9357,0.0619,1579.9369,1579.9369,8989.0,6912.0,2077.0
0.5,8,5,5,12288,3529.2367,0.01,1764.6133499999999,1764.6133499999999,3029.0,2336.0,693.0
0.5,8,5,7,12288,13455.7385,0.0497,6727.8444,6727.8444,2831.0,2224.0,607.0
0.5,8,5,3,24576,13479.8798,0.0861,6739.89685,6739.89685,8984.0,6912.0,2072.0
0.5,8,5,6,12288,13486.2742,0.1098,6743.0822,6743.0822,3100.0,2576.0,524.0
0.5,8,5,8,12288,13429.9067,0.0154,6714.94565,6714.94565,2831.0,2224.0,607.0
0.5,8,5,2,24576,13457.8365,0.0672,6728.88465,6728.88465,9352.0,7264.0,2088.0
0.5,8,6,1,24576,17994.4609,0.0747,8997.193099999999,8997.193099999999,11197.0,9040.0,2157.0
0.5,8,6,4,24576,4395.5074,0.0301,2197.7386500000002,2197.7386500000002,11306.0,8976.0,2330.0
0.5,8,6,2,24576,18001.8247,0.0936,9000.86555,9000.86555,11476.0,9344.0,2132.0
0.5,8,6,8,12288,17971.8854,0.0224,8985.931499999999,8985.931499999999,3489.0,2816.0,673.0
0.5,8,6,7,12288,17985.2121,0.0396,8992.58625,8992.58625,3489.0,2816.0,673.0
0.5,8,6,5,12288,17983.4927,0.0569,8991.7179,8991.7179,3759.0,3024.0,735.0
0.5,8,6,6,12288,18035.6802,0.1185,9017.78085,9017.78085,3671.0,3088.0,583.0
0.5,8,6,3,24576,8552.1049,0.0105,4276.0472,4276.0472,11301.0,8976.0,2325.0
0.5,8,7,4,24576,6289.9874,0.0293,3144.97905,3144.97905,13637.0,11296.0,2341.0
0.5,8,7,7,12288,658.4978,0.034,329.2319,329.2319,4094.0,3488.0,606.0
0.5,8,7,5,12288,21783.8256,0.1133,10891.85615,10891.85615,4293.0,3760.0,533.0
0.5,8,7,1,24576,21734.9019,0.0512,10867.42535,10867.42535,13360.0,11184.0,2176.0
0.5,8,7,3,24576,21689.9085,0.0335,10844.9375,10844.9375,13632.0,11296.0,2336.0
0.5,8,7,2,24576,21694.3113,0.0154,10847.14795,10847.14795,13657.0,11472.0,2185.0
0.5,8,7,8,12288,21744.3232,0.0889,10872.11715,10872.11715,4093.0,3488.0,605.0
0.5,8,7,6,12288,6262.2281,0.012,3131.1080500000003,3131.1080500000003,4380.0,3664.0,716.0
0.5,8,8,4,24576,26406.0435,0.106,13202.96875,13202.96875,15974.0,13632.0,2342.0
0.5,8,8,2,24576,26358.2747,0.0332,13179.12075,13179.12075,15730.0,13648.0,2082.0
